#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|WP_000420313.1 mel [Bacteria]	   20805	   10846	    1464	  100.00	  100.00	  100.00	  100.00	   14.27	 3133.37	1.0e-26
CARD|YP_008997285.1 mefA [Exiguobacterium sp. S3-2]	   14471	    9025	    1218	   96.96	  100.00	   96.96	  100.00	   13.10	 1261.83	1.0e-26
CARD|YP_006374661.1 Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A [Enterococcus faecium DO]	  442564	    9216	    1272	  100.00	  100.00	  100.00	  100.00	  363.41	415665.97	1.0e-26
CARD|ABG65740.1 linG [Salmonella enterica subsp. enterica serovar Stanley]	    1601	    6094	     822	   75.06	   75.43	   99.52	  132.58	    1.98	 2623.82	1.0e-26
CARD|AAA22851.1 tet(L) [Geobacillus stearothermophilus]	  286790	   10060	    1377	   98.62	   99.56	   99.05	  100.44	  212.70	257972.39	1.0e-26
CARD|AAK01167.1 msrC [Enterococcus faecium]	  293510	   10802	    1479	   94.46	  100.00	   94.46	  100.00	  238.16	262636.92	1.0e-26
CARD|NP_863643.1 AAC(6')-Ie-APH(2'')-Ia [Staphylococcus aureus]	  299996	   10513	    1440	   99.93	  100.00	   99.93	  100.00	  215.14	269878.86	1.0e-26
CARD|AAA23033.2 tetO [Campylobacter jejuni]	   90513	   14175	    1920	   99.53	  100.00	   99.53	  100.00	   48.04	55663.98	1.0e-26
CARD|ABF66011.1 lmrC [Lactococcus lactis subsp. lactis]	    3604	   12725	    1716	   88.23	   88.75	   99.41	  112.67	    2.16	 5095.51	1.0e-26
CARD|AQA08261.1 Streptococcus mitis CdsA with mutation conferring daptomycin resistance [Streptococcus oralis]	    5998	    5959	     804	   97.76	  100.00	   97.76	  100.00	    8.02	    0.12	7.3e-01
CARD|ACR22829.1 TEM-168 [Escherichia coli]	    2050	    6383	     861	   95.47	   95.47	  100.00	  104.74	    2.39	 2226.83	1.0e-26
CARD|AAF86219.1 ErmB [Enterococcus faecium]	 1452082	    5121	     747	   99.33	   99.87	   99.46	  100.13	 1994.59	1436789.74	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	  560766	    3908	     543	   99.82	  100.00	   99.82	  100.00	 1040.48	549148.13	1.0e-26
CARD|ACA23185.1 tetW [Bifidobacterium longum]	    9999	   14235	    1920	   85.68	   88.02	   97.34	  113.61	    5.55	  740.49	1.0e-26
CARD|AGQ48857.1 eatAv [Enterococcus faecium]	  423354	   10902	    1503	   99.93	  100.00	   99.93	  100.00	  283.61	391741.14	1.0e-26
CARD|AAL59753.1 sul2 [Vibrio cholerae]	    2324	    6049	     816	   95.96	   95.96	  100.00	  104.21	    2.87	 1657.73	1.0e-26
CARD|AAA65957.1 vanXA [Enterococcus faecium]	  709689	    4349	     609	   99.84	  100.00	   99.84	  100.00	 1176.71	696747.93	1.0e-26
CARD|ABK33456.1 APH(3'')-Ib [Pseudomonas aeruginosa]	    1869	    5960	     804	   96.14	   96.39	   99.74	  103.74	    2.35	 2138.45	1.0e-26
CARD|AFK58561.1 Enterococcus faecium liaS mutant conferring daptomycin resistance [Enterococcus faecium DO]	  193538	    7840	    1068	   92.70	  100.00	   92.70	  100.00	  230.83	171238.11	1.0e-26
CARD|AGC51118.1 mecA [Staphylococcus aureus]	    2563	   14886	    2007	   77.68	   77.83	   99.81	  128.49	    1.29	 8703.27	1.0e-26
