#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
VFDB|VFG044327 yersiniabactin transcriptional regulator YbtA [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   13445	    5456	     960	   81.25	   82.08	   98.98	  121.83	   14.06	 3376.13	1.0e-26
VFDB|VFG044331 type II thioesterase YbtT [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   11667	    4570	     804	   72.26	   72.39	   99.83	  138.14	   14.69	 3101.91	1.0e-26
VFDB|VFG044332 yersiniabactin biosynthesis salycil-AMP ligase YbtE [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   26865	    8965	    1578	   81.50	   81.88	   99.54	  122.14	   17.13	 8942.00	1.0e-26
VFDB|VFG049018 transcriptional regulator RcsB [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   16850	    3699	     651	   74.96	   87.10	   86.07	  114.81	   40.27	 8415.68	1.0e-26
VFDB|VFG049144 acriflavine resistance protein B [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	   96576	   17831	    3147	   75.72	   89.04	   85.05	  112.31	   48.61	54197.75	1.0e-26
VFDB|VFG000457 minor curlin subunit precursor, curli nucleator protein CsgB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   14278	    2591	     456	   78.95	   92.32	   85.51	  108.31	   48.75	 8095.98	1.0e-26
VFDB|VFG002046 general secretion pathway protein C [Shigella dysenteriae Sd197]	  134585	    4698	     831	   95.19	  100.00	   95.19	  100.00	  188.02	121124.68	1.0e-26
VFDB|VFG002047 general secretion pathway protein D [Shigella dysenteriae Sd197]	  293525	   10309	    1836	   96.90	  100.82	   96.11	   99.19	  178.89	263995.86	1.0e-26
VFDB|VFG002048 general secretion pathway protein E [Shigella dysenteriae Sd197]	  228816	    8412	    1494	   94.98	  100.00	   94.98	  100.00	  179.41	204771.69	1.0e-26
VFDB|VFG002049 general secretion pathway protein F [Shigella dysenteriae Sd197]	  159619	    6777	    1200	   94.25	  100.00	   94.25	  100.00	  157.35	140391.20	1.0e-26
VFDB|VFG002050 general secretion pathway protein G [Shigella dysenteriae Sd197]	   72363	    2584	     456	   95.83	  100.00	   95.83	  100.00	  182.11	64965.04	1.0e-26
VFDB|VFG002051 general secretion pathway protein H [Shigella dysenteriae Sd197]	   75974	    3009	     531	   92.09	   97.18	   94.77	  102.91	  167.04	67404.00	1.0e-26
VFDB|VFG002052 general secretion pathway protein I [Shigella dysenteriae Sd197]	   39483	    2111	     372	   92.20	  100.00	   92.20	  100.00	  131.24	33576.71	1.0e-26
VFDB|VFG002053 general secretion pathway protein J [Shigella dysenteriae Sd197]	   94316	    3228	     570	   94.56	  100.00	   94.56	  100.00	  198.33	85059.22	1.0e-26
VFDB|VFG002054 general secretion pathway protein K [Shigella dysenteriae Sd197]	  170545	    5520	     978	   97.44	  100.00	   97.44	  100.00	  189.70	154675.77	1.0e-26
VFDB|VFG002055 general secretion pathway protein L [Shigella dysenteriae Sd197]	  137499	    4867	     861	   94.77	  100.00	   94.77	  100.00	  188.99	123563.33	1.0e-26
VFDB|VFG002056 general secretion pathway protein M [Shigella dysenteriae Sd197]	   69542	    2398	     423	   96.45	  100.00	   96.45	  100.00	  183.52	62667.55	1.0e-26
VFDB|VFG013063 heme/hemoglobin transport protein ShuS [Shigella dysenteriae Sd197]	   63262	    5836	    1029	   84.06	   85.91	   97.85	  116.40	   69.84	47725.40	1.0e-26
VFDB|VFG013064 outer membrane heme/hemoglobin receptor ShuA [Shigella dysenteriae Sd197]	  142616	   11210	    1983	   83.16	   84.52	   98.39	  118.32	   74.57	112253.33	1.0e-26
VFDB|VFG013067 shu locus protein ShuX [Shigella dysenteriae Sd197]	   60250	    2807	     495	   84.24	   87.27	   96.53	  114.58	  132.35	52327.63	1.0e-26
VFDB|VFG013069 permease of iron compound ABC transport system [Shigella dysenteriae Sd197]	  123514	    5413	     957	   94.78	   95.61	   99.13	  104.59	  131.42	108183.46	1.0e-26
VFDB|VFG013070 ATP-binding component of hemin transport system [Shigella dysenteriae Sd197]	   70056	    4371	     771	   98.70	  100.00	   98.70	  100.00	   93.46	57969.24	1.0e-26
VFDB|VFG000358 pesticin/yersiniabactin receptor protein [Yersinia pestis CO92]	  274871	   11363	    2022	   99.85	  100.00	   99.85	  100.00	  136.67	242584.08	1.0e-26
VFDB|VFG000359 yersiniabactin siderophore biosynthetic protein [Yersinia pestis CO92]	  211852	    8892	    1578	   99.87	   99.94	   99.94	  100.06	  134.78	186607.66	1.0e-26
VFDB|VFG000360 type II thioesterase YbtT [Yersinia pestis CO92]	  104612	    4551	     804	   99.63	  100.00	   99.63	  100.00	  131.71	91716.82	1.0e-26
VFDB|VFG000361 yersiniabactin biosynthetic protein YbtU [Yersinia pestis CO92]	  170762	    6214	    1101	   99.64	   99.91	   99.73	  100.09	  156.40	152990.10	1.0e-26
VFDB|VFG000362 yersiniabactin biosynthetic protein Irp1 [Yersinia pestis CO92]	 1403703	   50761	    9492	   99.22	   99.99	   99.23	  100.01	  151.32	1258506.23	1.0e-26
VFDB|VFG000363 yersiniabactin biosynthetic protein Irp2 [Yersinia pestis CO92]	  862494	   33464	    6108	   99.53	  100.29	   99.23	   99.71	  142.83	767101.21	1.0e-26
VFDB|VFG000364 transcriptional regulator YbtA [Yersinia pestis CO92]	  133551	    5427	     960	   98.96	   99.38	   99.58	  100.63	  141.05	118115.56	1.0e-26
VFDB|VFG000366 yersiniabactin ABC transporter ATP-binding/permease protein YbtQ [Yersinia pestis CO92]	  252970	   10142	    1803	   99.72	  100.00	   99.72	  100.00	  141.55	224106.76	1.0e-26
VFDB|VFG000367 putative signal transducer [Yersinia pestis CO92]	  187053	    7226	    1281	   99.69	  100.00	   99.69	  100.00	  147.62	166449.65	1.0e-26
VFDB|VFG000368 salicylate synthase Irp9 [Yersinia pestis CO92]	  192183	    7359	    1305	   99.69	  100.00	   99.69	  100.00	  148.89	171189.13	1.0e-26
