#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|AAA65955.1 vanHA [Enterococcus faecium]	    3013	    1873	     969	   99.48	   99.48	  100.00	  100.52	    3.11	  265.94	1.0e-26
CARD|NP_417169.1 emrR [Escherichia coli str. K-12 substr. MG1655]	    1242	    1026	     531	   80.41	   80.98	   99.30	  123.49	    2.41	   20.45	6.1e-06
CARD|NP_311275.1 evgA [Escherichia coli O157:H7 str. Sakai]	     973	    1189	     615	   81.63	   82.28	   99.21	  121.54	    1.63	   21.60	3.4e-06
CARD|AAC76297.1 acrE [Escherichia coli str. K-12 substr. MG1655]	    3509	    2238	    1158	   87.65	   89.72	   97.69	  111.45	    3.28	  280.92	1.0e-26
CARD|CAJ67339.1 tetM [Clostridium difficile 630]	    3808	    3712	    1920	   75.89	   81.93	   92.63	  122.06	    2.51	    1.22	2.7e-01
CARD|AEJ33969.1 sul1 [Vibrio fluvialis]	    3536	    1623	     840	  100.00	  100.00	  100.00	  100.00	    4.25	  708.94	1.0e-26
CARD|ACM47284 vanSD [Enterococcus faecium]	    2769	    1356	     702	   90.46	  100.14	   90.33	   99.86	    5.48	  483.30	1.0e-26
CARD|NP_415372.1 Escherichia coli nfsA mutations conferring resistance to nitrofurantoin [Escherichia coli str. K-12 substr. MG1655]	    2171	    1397	     723	   98.62	  100.00	   98.62	  100.00	    3.10	  167.58	1.0e-26
CARD|AAM09849.1 vanD [Enterococcus faecium]	    7474	    1993	    1032	   96.41	  100.00	   96.41	  100.00	    8.09	 3173.07	1.0e-26
CARD|WP_000420313.1 mel [Bacteria]	    5891	    2828	    1464	   98.70	   98.70	  100.00	  101.31	    4.03	 1075.35	1.0e-26
CARD|YP_008997285.1 mefA [Exiguobacterium sp. S3-2]	    4537	    2353	    1218	   94.42	   97.37	   96.96	  102.70	    4.09	  691.62	1.0e-26
CARD|BAA16547.1 emrA [Escherichia coli str. K-12 substr. W3110]	    4129	    2267	    1173	   93.78	   95.48	   98.21	  104.73	    3.71	  542.01	1.0e-26
CARD|WP_000195296.1 Escherichia coli parE conferring resistance to fluoroquinolones [Proteobacteria]	    4982	    3659	    1893	   88.11	   91.34	   96.47	  109.49	    2.93	  202.55	1.0e-26
CARD|YP_006374661.1 Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A [Enterococcus faecium DO]	   21541	    2449	    1272	   95.99	  100.08	   95.92	   99.92	   24.84	15191.80	1.0e-26
CARD|AAC36915.1 ErmQ [Clostridium perfringens]	    1213	    1496	     774	   83.46	   83.46	  100.00	  119.81	    1.57	   29.68	5.2e-08
CARD|BAA11236.1 emrK [Escherichia coli]	    2916	    2041	    1056	   94.60	   97.63	   96.90	  102.42	    3.03	  154.32	1.0e-26
CARD|ABF66027.1 lmrD [Lactococcus lactis subsp. lactis]	   10596	    3834	    1986	   99.95	  100.00	   99.95	  100.00	    5.36	 3167.97	1.0e-26
CARD|ADM21467.1 CMY-42 [Escherichia coli]	   17911	    2208	    1146	   98.69	   98.69	  100.00	  101.33	   15.70	12254.55	1.0e-26
CARD|NP_415222.1 kdpE [Escherichia coli str. K-12 substr. MG1655]	    1343	    1310	     678	   79.06	   82.89	   95.37	  120.64	    2.33	    0.39	5.3e-01
CARD|ANK04027.1 gadW [Escherichia coli O25b:H4]	    1449	    1409	     729	   89.71	   93.83	   95.61	  106.58	    2.31	    0.55	4.6e-01
CARD|ACN32294.1 tolC [Escherichia coli]	    3400	    2876	    1488	   91.26	   93.41	   97.70	  107.05	    2.48	   43.64	5.5e-10
CARD|AAC75314.1 pmrF [Escherichia coli str. K-12 substr. MG1655]	    1724	    1873	     969	   77.30	   78.95	   97.91	  126.67	    1.89	    6.22	1.3e-02
CARD|AHW42429.1 dfrA12 [Klebsiella pneumoniae subsp. pneumoniae]	    1537	     962	     498	  100.00	  100.00	  100.00	  100.00	    3.09	  131.92	1.0e-26
CARD|BAE78084.1 mdtN [Escherichia coli str. K-12 substr. W3110]	    3770	    1994	    1032	   97.09	   99.52	   97.57	  100.49	    3.93	  546.79	1.0e-26
CARD|AAK01167.1 msrC [Enterococcus faecium]	    7467	    2856	    1479	  100.00	  100.00	  100.00	  100.00	    5.23	 2058.59	1.0e-26
CARD|NP_863643.1 AAC(6')-Ie-APH(2'')-Ia [Staphylococcus aureus]	    5545	    2782	    1440	   95.62	   95.69	   99.93	  104.50	    3.88	  916.32	1.0e-26
CARD|YP_491919.1 gadX [Escherichia coli str. K-12 substr. W3110]	    1919	    1594	     825	   93.94	  100.00	   93.94	  100.00	    2.84	   29.88	4.7e-08
CARD|AAA23033.2 tetO [Campylobacter jejuni]	  599812	    3271	    1920	   99.79	  100.00	   99.79	  100.00	  318.43	590067.98	1.0e-26
CARD|YP_489794.1 marA [Escherichia coli str. K-12 substr. W3110]	     981	     742	     384	  100.00	  100.00	  100.00	  100.00	    2.55	   33.03	9.6e-09
CARD|AAC74603.2 Escherichia coli marR mutant conferring antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    1100	     841	     435	   98.62	  100.00	   98.62	  100.00	    2.64	   34.56	4.6e-09
CARD|WP_000764731.1 Escherichia coli folP with mutation conferring resistance to sulfonamides [Proteobacteria]	    2116	    1641	     849	   99.18	  100.00	   99.18	  100.00	    2.57	   59.96	1.0e-14
CARD|CDJ73205 Escherichia coli UhpA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    2220	    1142	     591	   96.45	   99.49	   96.94	  100.51	    4.28	  345.34	1.0e-26
CARD|NP_416340.1 mgrB [Escherichia coli str. K-12 substr. MG1655]	     380	     278	     144	  100.00	  100.00	  100.00	  100.00	    2.81	   15.68	7.5e-05
CARD|AAC75429.1 evgS [Escherichia coli str. K-12 substr. MG1655]	    9499	    6945	    3594	   81.52	   84.45	   96.54	  118.42	    2.97	  396.59	1.0e-26
CARD|AAA50993.1 Escherichia coli EF-Tu mutants conferring resistance to kirromycin [Escherichia coli]	    6944	    2289	    1185	   97.72	  100.00	   97.72	  100.00	    6.56	 2346.91	1.0e-26
CARD|NP_310518 Escherichia coli MipA [Escherichia coli O157:H7 str. Sakai]	    1550	    1444	     747	   91.30	   91.97	   99.27	  108.73	    2.13	    3.73	5.3e-02
CARD|ABF66011.1 lmrC [Lactococcus lactis subsp. lactis]	    9771	    3313	    1716	  100.00	  100.00	  100.00	  100.00	    5.73	 3186.90	1.0e-26
CARD|NP_415611.1 antibiotic resistant fabG [Escherichia coli str. K-12 substr. MG1655]	     832	    1421	     735	   75.10	   75.37	   99.64	  132.67	    1.14	  154.09	1.0e-26
CARD|CAA77936.1 Escherichia coli emrE [Escherichia coli]	    1012	     643	     333	   99.40	  100.00	   99.40	  100.00	    3.11	   81.88	1.0e-18
CARD|AAC75135.2 mdtA [Escherichia coli str. K-12 substr. MG1655]	    2125	    2413	    1248	   94.55	   97.84	   96.64	  102.21	    1.89	   18.29	1.9e-05
CARD|AAF86219.1 ErmB [Enterococcus faecium]	    5451	    1443	     747	   99.20	   99.87	   99.33	  100.13	    7.52	 2329.96	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	    1228	    1049	     543	   90.42	   90.61	   99.80	  110.37	    2.27	   13.94	1.9e-04
CARD|ACA23185.1 tetW [Bifidobacterium longum]	   11853	    3706	    1920	   97.76	   99.43	   98.32	  100.58	    6.59	 4265.68	1.0e-26
CARD|WP_009887863.1 Clostridium difficile EF-Tu mutants conferring resistance to elfamycin [Clostridium difficile]	   25343	    2297	    1194	   88.69	  100.25	   88.47	   99.75	   31.74	19213.33	1.0e-26
CARD|BAA11237.1 emrY [Escherichia coli]	    3249	    2975	    1539	   80.44	   82.07	   98.02	  121.85	    2.23	   12.03	5.2e-04
CARD|AAC77293.1 mdtM [Escherichia coli str. K-12 substr. MG1655]	    3950	    2383	    1233	   93.19	   97.57	   95.51	  102.49	    3.77	  387.62	1.0e-26
CARD|AAA20117.1 tetB(P) [Clostridium perfringens]	    6905	    3785	    1959	   93.82	   95.30	   98.45	  104.93	    3.71	  910.44	1.0e-26
CARD|NP_416715.1 yojI [Escherichia coli str. K-12 substr. MG1655]	    3729	    3178	    1644	   82.18	   84.00	   97.83	  119.04	    2.42	   43.92	5.5e-10
CARD|BAE77595.1 Escherichia coli gyrB conferring resistance to aminocoumarin [Escherichia coli str. K-12 substr. W3110]	    8491	    4665	    2415	   92.84	   94.41	   98.33	  105.92	    3.79	 1112.20	1.0e-26
CARD|NC_003112_60970_62514 Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin [Neisseria meningitidis MC58]	  177555	    2881	    1544	   70.14	   81.93	   85.61	  122.06	  182.23	169094.57	1.0e-26
CARD|AGQ48857.1 eatAv [Enterococcus faecium]	    4818	    2904	    1503	   95.08	   99.60	   95.46	  100.40	    3.69	  473.93	1.0e-26
CARD|NP_312937.1 Escherichia coli rpoB mutants conferring resistance to rifampicin [Escherichia coli O157:H7 str. Sakai]	   18894	    7772	    4029	   98.34	   99.60	   98.73	  100.40	    5.15	 4638.23	1.0e-26
CARD|AE006468_3570463_3572006 Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin [Salmonella enterica subsp. salamae]	   70347	    2945	    1544	   82.32	   90.61	   90.85	  110.36	   73.47	61984.80	1.0e-26
CARD|BAE77781.1 mdtE [Escherichia coli str. K-12 substr. W3110]	    3666	    2238	    1158	   95.94	   96.89	   99.02	  103.21	    3.29	  345.23	1.0e-26
CARD|ABV18113.1 mdtG [Escherichia coli O139:H28 str. E24377A]	    2900	    2372	    1227	   84.03	   85.74	   98.00	  116.63	    2.52	   52.86	1.0e-12
CARD|AAC75089.1 ugd [Escherichia coli str. K-12 substr. MG1655]	    2453	    2256	    1167	   86.29	   88.60	   97.39	  112.86	    2.26	    8.22	4.1e-03
CARD|BAE78116.1 eptA [Escherichia coli str. K-12 substr. W3110]	    4133	    3177	    1644	   94.53	   96.29	   98.17	  103.85	    2.73	  124.76	1.0e-26
CARD|NP_312864.1 cpxA [Escherichia coli O157:H7 str. Sakai]	    3903	    2655	    1374	   96.43	   97.45	   98.95	  102.61	    2.96	  237.13	1.0e-26
CARD|CDJ72593 Escherichia coli GlpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	    3366	    2627	    1359	   93.82	   95.81	   97.93	  104.38	    2.68	   91.09	1.0e-20
CARD|AAC75733.1 emrB [Escherichia coli str. K-12 substr. MG1655]	    3476	    2975	    1539	   90.58	   92.14	   98.31	  108.53	    2.40	   38.87	9.6e-10
CARD|AAC77033.1 Escherichia coli soxR with mutation conferring antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	    1071	     899	     465	   93.98	   96.34	   97.54	  103.79	    2.49	   15.01	1.1e-04
CARD|AIL15701 Escherichia coli murA with mutation conferring resistance to fosfomycin [Escherichia coli ATCC 25922]	    4510	    2435	    1260	   86.19	   87.22	   98.82	  114.65	    3.74	  619.87	1.0e-26
CARD|AFK58561.1 Enterococcus faecium liaS mutant conferring daptomycin resistance [Enterococcus faecium DO]	    6111	    2063	    1068	   99.34	   99.81	   99.53	  100.19	    5.77	 2004.38	1.0e-26
CARD|AAC74149.2 mdtH [Escherichia coli str. K-12 substr. MG1655]	    2208	    2337	    1209	   89.00	   91.40	   97.38	  109.41	    1.96	    3.69	5.5e-02
CARD|NP_309766.1 H-NS [Escherichia coli O157:H7 str. Sakai]	    1243	     800	     414	   98.31	   98.79	   99.51	  101.22	    3.15	   95.88	1.0e-21
CARD|AAF27727.1 aadA2 [Klebsiella pneumoniae]	    3341	    1507	     780	   96.41	   96.54	   99.87	  103.59	    4.30	  693.32	1.0e-26
