#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|YP_006374661.1 Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A [Enterococcus faecium DO]	 3237532	   45017	    1272	  100.00	  100.00	  100.00	  100.00	 2614.57	3104948.56	1.0e-26
CARD|AAA22851.1 tet(L) [Geobacillus stearothermophilus]	 2571229	   49088	    1377	   98.69	   99.56	   99.12	  100.44	 1899.13	2427641.14	1.0e-26
CARD|AAK01167.1 msrC [Enterococcus faecium]	 2291506	   52886	    1479	   94.46	  100.00	   94.46	  100.00	 1857.16	2137619.33	1.0e-26
CARD|NP_863643.1 AAC(6')-Ie-APH(2'')-Ia [Staphylococcus aureus]	  756743	   52341	    1440	   93.06	   94.17	   98.82	  106.19	  537.10	613262.98	1.0e-26
CARD|AAD01868.1 dfrF [Enterococcus faecalis]	  527671	   18029	     495	   99.80	  100.20	   99.60	   99.80	 1074.28	475965.34	1.0e-26
CARD|AAT46077.1 lsaA [Enterococcus faecalis]	   11667	   54843	    1497	   98.73	  100.00	   98.73	  100.00	    8.14	28029.03	1.0e-26
CARD|AAF86219.1 ErmB [Enterococcus faecium]	 3160830	   26453	     747	   99.20	   99.87	   99.33	  100.13	 4347.76	3082346.37	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	 2750461	   19313	     543	   99.82	  100.00	   99.82	  100.00	 5089.33	2693058.30	1.0e-26
CARD|AGQ48857.1 eatAv [Enterococcus faecium]	 3107041	   53273	    1503	   99.93	  100.00	   99.93	  100.00	 2075.88	2950813.37	1.0e-26
CARD|WP_002389492.1 Enterococcus faecalis gshF with mutation conferring daptomycin resistance [Enterococcus]	   27990	   83210	    2271	   99.38	  100.00	   99.38	  100.00	   12.60	27421.56	1.0e-26
CARD|NP_816529.1 Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	    7365	   23183	     633	   99.21	  100.00	   99.21	  100.00	   11.89	 8191.29	1.0e-26
CARD|CDO61516.1 efrB [Enterococcus faecium]	   24175	   39774	    1086	   93.74	   96.78	   96.86	  103.33	   32.21	 3805.44	1.0e-26
CARD|AAA98296.1 ErmC [Staphylococcus epidermidis]	    2553	   26921	     735	   93.33	   93.47	   99.85	  106.99	    3.49	20147.49	1.0e-26
CARD|AAA65957.1 vanXA [Enterococcus faecium]	 3211467	   21553	     609	   99.84	  100.00	   99.84	  100.00	 5310.57	3147380.16	1.0e-26
CARD|WP_002356022 Enterococcus faecalis YybT with mutation conferring daptomycin resistance [Enterococcus]	   24932	   72432	    1977	   99.65	  100.00	   99.65	  100.00	   12.76	23173.50	1.0e-26
CARD|AFK58561.1 Enterococcus faecium liaS mutant conferring daptomycin resistance [Enterococcus faecium DO]	 1959214	   38320	    1068	  100.00	  100.00	  100.00	  100.00	 1838.14	1847193.90	1.0e-26
CARD|BAC11911.1 emeA [Enterococcus faecalis ATCC 29212]	    7135	   43300	    1182	   96.70	  100.00	   96.70	  100.00	    6.41	25932.80	1.0e-26
