#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	    1461	    2187	     801	   78.65	   79.65	   98.75	  125.55	    1.89	  144.81	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   45987	    4716	    1737	   97.06	  100.00	   97.06	  100.00	   29.09	33592.45	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    4313	    4752	    1740	   89.20	   95.69	   93.21	  104.50	    2.92	   21.31	3.9e-06
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    1237	    2081	     762	   88.98	   93.70	   94.96	  106.72	    1.90	  214.87	1.0e-26
CARD|CAA53189 mupA [Staphylococcus aureus]	    6944	    8400	    3075	   86.70	   86.93	   99.74	  115.04	    2.30	  138.18	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	    1970	    4040	    1479	   76.94	   81.07	   94.91	  123.35	    1.60	  713.30	1.0e-26
CARD|NP_358469.1 pmrA [Streptococcus pneumoniae R6]	    9701	    3274	    1200	   92.75	  100.00	   92.75	  100.00	   10.21	 3182.97	1.0e-26
CARD|AAK74984.1 Streptococcus pneumoniae parC conferring resistance to fluoroquinolone [Streptococcus pneumoniae TIGR4]	   33378	    6726	    2472	   91.34	  100.00	   91.34	  100.00	   19.13	17711.92	1.0e-26
CARD|CAJ67339.1 tetM [Clostridium difficile 630]	   10796	    5239	    1920	   88.49	   95.26	   92.89	  104.98	    6.81	 1925.18	1.0e-26
CARD|NP_358969.1 patB [Streptococcus pneumoniae R6]	   10295	    3184	    1167	   93.32	  100.00	   93.32	  100.00	   11.13	 3751.36	1.0e-26
CARD|WP_000420313.1 mel [Bacteria]	   71543	    3960	    1464	  100.00	  100.00	  100.00	  100.00	   49.21	60492.75	1.0e-26
CARD|YP_008997285.1 mefA [Exiguobacterium sp. S3-2]	   50501	    3304	    1218	   96.96	  100.00	   96.96	  100.00	   45.94	41399.37	1.0e-26
CARD|YP_008709794.1 msrA [Staphylococcus aureus]	    4014	    4006	    1467	   83.91	   85.00	   98.72	  117.64	    2.86	    0.01	9.3e-01
CARD|YP_006374661.1 Enterococcus faecium EF-Tu mutants conferring resistance to GE2270A [Enterococcus faecium DO]	   22144	    3464	    1272	   78.93	   90.57	   87.15	  110.42	   29.87	13624.46	1.0e-26
CARD|AAA23033.2 tetO [Campylobacter jejuni]	  888719	    4590	    1920	   99.79	  100.00	   99.79	  100.00	  468.08	875040.50	1.0e-26
CARD|AAD01868.1 dfrF [Enterococcus faecalis]	  137671	    1325	     495	  100.00	  100.00	  100.00	  100.00	  279.46	133743.67	1.0e-26
CARD|WP_125169584.1 patA [Streptococcus pneumoniae]	   22429	    4617	    1695	   93.16	  100.00	   93.16	  100.00	   16.56	11729.35	1.0e-26
CARD|AAF86219.1 ErmB [Enterococcus faecium]	   17022	    2035	     747	   99.33	  100.27	   99.07	   99.73	   23.54	11784.28	1.0e-26
CARD|WP_063853881.1 mphC [Staphylococcus aureus]	    2299	    2458	     900	   93.89	   95.11	   98.71	  105.14	    2.70	    5.32	2.1e-02
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	    1429	    1483	     543	   88.40	   88.58	   99.79	  112.89	    2.65	    1.00	3.2e-01
CARD|ACA23185.1 tetW [Bifidobacterium longum]	   98182	    5175	    1920	   99.95	  100.00	   99.95	  100.00	   52.29	83692.94	1.0e-26
