#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|YP_491919.1 gadX [Escherichia coli str. K-12 substr. W3110]	     888	   10687	     825	   74.55	   79.39	   93.89	  125.95	    1.35	 8296.09	1.0e-26
CARD|AAA23033.2 tetO [Campylobacter jejuni]	 1193350	   24002	    1920	   99.58	  100.00	   99.58	  100.00	  638.48	1123236.36	1.0e-26
CARD|CBH51824.1 ANT(6)-Ib [Campylobacter fetus subsp. fetus]	    3624	   11114	     858	  100.00	  100.00	  100.00	  100.00	    4.28	 3806.76	1.0e-26
CARD|AAD01868.1 dfrF [Enterococcus faecalis]	   65708	    6399	     495	  100.00	  100.00	  100.00	  100.00	  133.47	48781.52	1.0e-26
CARD|AAC37034.1 ErmG [Bacteroides thetaiotaomicron]	    5197	    9520	     735	   99.18	  100.00	   99.18	  100.00	    7.26	 1269.92	1.0e-26
CARD|AAA50993.1 Escherichia coli EF-Tu mutants conferring resistance to kirromycin [Escherichia coli]	   25170	   15342	    1185	   74.68	   83.04	   89.94	  120.43	   36.77	 2384.03	1.0e-26
CARD|AAF86219.1 ErmB [Enterococcus faecium]	  138232	    9637	     747	   99.06	   99.87	   99.20	  100.13	  189.87	111832.32	1.0e-26
CARD|AAB53445.1 SAT-4 [Campylobacter coli]	    4765	    7032	     543	   99.82	  100.00	   99.82	  100.00	    8.82	  435.93	1.0e-26
CARD|ACA23185.1 tetW [Bifidobacterium longum]	 1069890	   24093	    1920	   99.90	  100.00	   99.90	  100.00	  569.32	999732.16	1.0e-26
CARD|NC_003112_60970_62514 Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin [Neisseria meningitidis MC58]	 1385132	   19185	    1544	   70.92	   82.90	   85.55	  120.62	 1424.96	1328625.32	1.0e-26
CARD|AE006468_3570463_3572006 Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin [Salmonella enterica subsp. salamae]	  294457	   19833	    1544	   74.03	   85.88	   86.20	  116.44	  306.10	239963.89	1.0e-26
